노선,지점번호,구간,방향,계
부산외곽순환선,60004,광재~대감JCT,종점,1775
부산외곽순환선,60004,광재~대감JCT,종점,1445
부산외곽순환선,60004,광재~대감JCT,종점,1553
부산외곽순환선,60004,광재~대감JCT,종점,1415
부산외곽순환선,60004,광재~대감JCT,종점,1388
부산외곽순환선,60004,광재~대감JCT,종점,1437
부산외곽순환선,60004,광재~대감JCT,종점,1595
부산외곽순환선,60004,광재~대감JCT,종점,1674
부산외곽순환선,60004,광재~대감JCT,종점,1888
부산외곽순환선,60004,광재~대감JCT,종점,1772
부산외곽순환선,60004,광재~대감JCT,종점,1486
부산외곽순환선,60004,광재~대감JCT,종점,1027
부산외곽순환선,60004,광재~대감JCT,종점,703
부산외곽순환선,60004,광재~대감JCT,종점,647
부산외곽순환선,60004,광재~대감JCT,종점,364
부산외곽순환선,60004,광재~대감JCT,종점,243
부산외곽순환선,60004,광재~대감JCT,종점,134
부산외곽순환선,60004,광재~대감JCT,종점,99
부산외곽순환선,60004,광재~대감JCT,종점,77
부산외곽순환선,60004,광재~대감JCT,종점,102
부산외곽순환선,60004,광재~대감JCT,종점,170
부산외곽순환선,60004,광재~대감JCT,종점,357
부산외곽순환선,60004,광재~대감JCT,종점,959
부산외곽순환선,60004,광재~대감JCT,종점,24031
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2080
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2109
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2308
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2183
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1828
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1601
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1524
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1788
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1874
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2007
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1956
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,2264
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1541
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,748
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,524
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,395
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,234
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,133
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,101
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,89
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,123
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,213
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,466
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,1033
부산외곽순환선,60005,대감JCT~김해가야하이패스,기점,29122
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1970
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,2120
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1704
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1888
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1772
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1657
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1668
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1912
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,2038
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,2285
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,2667
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,2015
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1471
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1182
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,719
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,452
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,283
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,147
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,93
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,81
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,102
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,182
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,463
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,1189
부산외곽순환선,60005,대감JCT~김해가야하이패스,종점,30060
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,2118
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,2091
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,2244
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,2099
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1762
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1500
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1467
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1748
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1803
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1939
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1848
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,2179
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1430
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,710
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,517
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,379
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,233
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,141
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,105
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,91
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,121
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,210
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,479
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,1050
부산외곽순환선,60006,김해가야하이패스~노포JCT,기점,28264
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1916
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,2074
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1655
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1759
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1794
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1631
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1679
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1877
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1968
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,2236
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,2550
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1932
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1335
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1132
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,729
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,445
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,263
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,153
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,102
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,85
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,102
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,186
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,430
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,1173
부산외곽순환선,60006,김해가야하이패스~노포JCT,종점,29206
부산외곽순환선,60007,노포JCT~금정,기점,1784
부산외곽순환선,60007,노포JCT~금정,기점,1891
부산외곽순환선,60007,노포JCT~금정,기점,1788
부산외곽순환선,60007,노포JCT~금정,기점,1724
부산외곽순환선,60007,노포JCT~금정,기점,1550
부산외곽순환선,60007,노포JCT~금정,기점,1335
부산외곽순환선,60007,노포JCT~금정,기점,1412
부산외곽순환선,60007,노포JCT~금정,기점,1701
부산외곽순환선,60007,노포JCT~금정,기점,1747
부산외곽순환선,60007,노포JCT~금정,기점,1907
부산외곽순환선,60007,노포JCT~금정,기점,1965
부산외곽순환선,60007,노포JCT~금정,기점,1609
부산외곽순환선,60007,노포JCT~금정,기점,959
부산외곽순환선,60007,노포JCT~금정,기점,671
부산외곽순환선,60007,노포JCT~금정,기점,528
부산외곽순환선,60007,노포JCT~금정,기점,352
부산외곽순환선,60007,노포JCT~금정,기점,227
부산외곽순환선,60007,노포JCT~금정,기점,117
부산외곽순환선,60007,노포JCT~금정,기점,90
부산외곽순환선,60007,노포JCT~금정,기점,78
부산외곽순환선,60007,노포JCT~금정,기점,116
부산외곽순환선,60007,노포JCT~금정,기점,203
부산외곽순환선,60007,노포JCT~금정,기점,434
부산외곽순환선,60007,노포JCT~금정,기점,960
부산외곽순환선,60007,노포JCT~금정,기점,25148
부산외곽순환선,60007,노포JCT~금정,종점,1553
부산외곽순환선,60007,노포JCT~금정,종점,1631
부산외곽순환선,60007,노포JCT~금정,종점,1641
부산외곽순환선,60007,노포JCT~금정,종점,1703
부산외곽순환선,60007,노포JCT~금정,종점,1859
부산외곽순환선,60007,노포JCT~금정,종점,1622
부산외곽순환선,60007,노포JCT~금정,종점,1583
부산외곽순환선,60007,노포JCT~금정,종점,1760
부산외곽순환선,60007,노포JCT~금정,종점,1669
부산외곽순환선,60007,노포JCT~금정,종점,1855
부산외곽순환선,60007,노포JCT~금정,종점,2134
부산외곽순환선,60007,노포JCT~금정,종점,2241
부산외곽순환선,60007,노포JCT~금정,종점,1449
부산외곽순환선,60007,노포JCT~금정,종점,885
부산외곽순환선,60007,노포JCT~금정,종점,579
부산외곽순환선,60007,노포JCT~금정,종점,424
부산외곽순환선,60007,노포JCT~금정,종점,238
부산외곽순환선,60007,노포JCT~금정,종점,147
부산외곽순환선,60007,노포JCT~금정,종점,76
부산외곽순환선,60007,노포JCT~금정,종점,76
부산외곽순환선,60007,노포JCT~금정,종점,105
부산외곽순환선,60007,노포JCT~금정,종점,172
부산외곽순환선,60007,노포JCT~금정,종점,451
부산외곽순환선,60007,노포JCT~금정,종점,1001
부산외곽순환선,60007,노포JCT~금정,종점,26854
부산외곽순환선,60008,금정~기장철마,기점,1419
부산외곽순환선,60008,금정~기장철마,기점,1622
부산외곽순환선,60008,금정~기장철마,기점,1653
부산외곽순환선,60008,금정~기장철마,기점,1656
부산외곽순환선,60008,금정~기장철마,기점,1567
부산외곽순환선,60008,금정~기장철마,기점,1433
부산외곽순환선,60008,금정~기장철마,기점,1381
부산외곽순환선,60008,금정~기장철마,기점,1573
부산외곽순환선,60008,금정~기장철마,기점,1697
부산외곽순환선,60008,금정~기장철마,기점,1835
부산외곽순환선,60008,금정~기장철마,기점,1937
부산외곽순환선,60008,금정~기장철마,기점,1757
부산외곽순환선,60008,금정~기장철마,기점,1244
부산외곽순환선,60008,금정~기장철마,기점,862
부산외곽순환선,60008,금정~기장철마,기점,657
부산외곽순환선,60008,금정~기장철마,기점,430
부산외곽순환선,60008,금정~기장철마,기점,262
부산외곽순환선,60008,금정~기장철마,기점,166
부산외곽순환선,60008,금정~기장철마,기점,115
부산외곽순환선,60008,금정~기장철마,기점,99
부산외곽순환선,60008,금정~기장철마,기점,102
부산외곽순환선,60008,금정~기장철마,기점,159
부산외곽순환선,60008,금정~기장철마,기점,337
부산외곽순환선,60008,금정~기장철마,기점,770
부산외곽순환선,60008,금정~기장철마,기점,24733
부산외곽순환선,60008,금정~기장철마,종점,1483
부산외곽순환선,60008,금정~기장철마,종점,1663
부산외곽순환선,60008,금정~기장철마,종점,1652
부산외곽순환선,60008,금정~기장철마,종점,1928
부산외곽순환선,60008,금정~기장철마,종점,2084
부산외곽순환선,60008,금정~기장철마,종점,1888
부산외곽순환선,60008,금정~기장철마,종점,1804
